* Measurement data measured by REW V5.31.3
* Source: C:\Users\aevum\Desktop\Civilizational Blueprint\lossless microphone\analysis\3_static_only.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Jun 2, 2026 4:49:08 PM
* REW Settings:
3286.376686 104.377 -87.2954
3286.742897 104.131 -89.5054
3287.109108 103.880 -91.7969
3287.475318 103.626 -94.1763
3287.841529 103.368 -96.6499
3288.207740 103.109 -99.2241
3288.573951 102.847 -101.9062
3288.940162 102.585 -104.7026
3289.306373 102.324 -107.6206
3289.672584 102.064 -110.6660
3290.038795 101.809 -113.8462
3290.405006 101.559 -117.1650
3290.771217 101.318 -120.6274
3291.137428 101.087 -124.2349
3291.503638 100.870 -127.9873
3291.869849 100.669 -131.8813
3292.236060 100.487 -135.9097
3292.602271 100.329 -140.0630
3292.968482 100.196 -144.3262
3293.334693 100.091 -148.6802
3293.700904 100.017 -153.1030
3294.067115 99.975 -157.5703
3294.433326 99.965 -162.0532
3294.799537 99.990 -166.5239
3295.165747 100.046 -170.9546
3295.531958 100.134 -175.3193
3295.898169 100.251 -179.5947
3296.264380 100.394 176.2393
3296.630591 100.561 172.1987
3296.996802 100.748 168.2949
3297.363013 100.953 164.5361
3297.729224 101.172 160.9258
3298.095435 101.402 157.4653
3298.461646 101.642 154.1538
3298.827857 101.888 150.9873
3299.194067 102.138 147.9614
3299.560278 102.391 145.0703
3299.926489 102.645 142.3071
3300.292700 102.899 139.6660
3300.658911 103.152 137.1387
3301.025122 103.402 134.7197
3301.391333 103.649 132.4014
3301.757544 103.893 130.1777
3302.123755 104.133 128.0420
3302.489966 104.368 125.9893
3302.856177 104.599 124.0137
3303.222387 104.825 122.1104
3303.588598 105.046 120.2749
3303.954809 105.262 118.5024
3304.321020 105.473 116.7896
3304.687231 105.679 115.1323
3305.053442 105.879 113.5278
3305.419653 106.075 111.9722
3305.785864 106.266 110.4634
3306.152075 106.451 108.9985
3306.518286 106.632 107.5752
3306.884497 106.808 106.1909
3307.250707 106.979 104.8442
3307.616918 107.146 103.5332
3307.983129 107.308 102.2559
3308.349340 107.466 101.0107
3308.715551 107.620 99.7964
3309.081762 107.769 98.6118
3309.447973 107.914 97.4556
3309.814184 108.056 96.3262
3310.180395 108.193 95.2227
3310.546606 108.327 94.1445
3310.912817 108.457 93.0903
3311.279027 108.584 92.0601
3311.645238 108.707 91.0518
3312.011449 108.827 90.0659
3312.377660 108.944 89.1011
3312.743871 109.057 88.1572
3313.110082 109.168 87.2329
3313.476293 109.275 86.3286
3313.842504 109.380 85.4429
3314.208715 109.482 84.5757
3314.574926 109.581 83.7266
3314.941137 109.677 82.8950
3315.307347 109.772 82.0811
3315.673558 109.863 81.2832
3316.039769 109.952 80.5020
3316.405980 110.039 79.7373
3316.772191 110.124 78.9878
3317.138402 110.207 78.2539
3317.504613 110.287 77.5347
3317.870824 110.366 76.8301
3318.237035 110.443 76.1401
3318.603246 110.517 75.4639
3318.969456 110.590 74.8018
3319.335667 110.662 74.1528
3319.701878 110.731 73.5171
3320.068089 110.800 72.8940
3320.434300 110.866 72.2837
3320.800511 110.931 71.6855
3321.166722 110.995 71.0996
3321.532933 111.057 70.5249
3321.899144 111.118 69.9619
3322.265355 111.178 69.4102
3322.631566 111.236 68.8691
3322.997776 111.293 68.3384
3323.363987 111.350 67.8179
3323.730198 111.405 67.3071
3324.096409 111.459 66.8066
3324.462620 111.512 66.3154
3324.828831 111.564 65.8325
3325.195042 111.615 65.3589
3325.561253 111.665 64.8936
3325.927464 111.714 64.4360
3326.293675 111.763 63.9868
3326.659886 111.811 63.5449
3327.026096 111.857 63.1099
3327.392307 111.903 62.6821
3327.758518 111.949 62.2612
3328.124729 111.993 61.8462
3328.490940 112.037 61.4375
3328.857151 112.080 61.0347
3329.223362 112.122 60.6377
3329.589573 112.163 60.2456
3329.955784 112.204 59.8584
3330.321995 112.244 59.4761
3330.688206 112.284 59.0981
3331.054416 112.322 58.7246
3331.420627 112.360 58.3555
3331.786838 112.397 57.9893
3332.153049 112.433 57.6270
3332.519260 112.469 57.2681
3332.885471 112.503 56.9126
3333.251682 112.537 56.5596
3333.617893 112.570 56.2100
3333.984104 112.602 55.8623
3334.350315 112.634 55.5176
3334.716526 112.664 55.1753
3335.082736 112.693 54.8350
3335.448947 112.722 54.4971
3335.815158 112.749 54.1611
3336.181369 112.776 53.8271
3336.547580 112.801 53.4951
3336.913791 112.826 53.1650
3337.280002 112.849 52.8369
3337.646213 112.871 52.5103
3338.012424 112.892 52.1860
3338.378635 112.912 51.8628
3338.744846 112.930 51.5420
3339.111056 112.948 51.2236
3339.477267 112.964 50.9062
3339.843478 112.978 50.5913
3340.209689 112.992 50.2788
3340.575900 113.004 49.9678
3340.942111 113.014 49.6597
3341.308322 113.023 49.3540
3341.674533 113.031 49.0513
3342.040744 113.037 48.7510
3342.406955 113.041 48.4541
3342.773165 113.044 48.1602
3343.139376 113.045 47.8696
3343.505587 113.045 47.5830
3343.871798 113.042 47.3003
3344.238009 113.039 47.0220
3344.604220 113.033 46.7480
3344.970431 113.026 46.4790
3345.336642 113.017 46.2148
3345.702853 113.006 45.9565
3346.069064 112.993 45.7041
3346.435275 112.979 45.4575
3346.801485 112.962 45.2183
3347.167696 112.944 44.9854
3347.533907 112.924 44.7598
3347.900118 112.902 44.5425
3348.266329 112.878 44.3330
3348.632540 112.852 44.1323
3348.998751 112.824 43.9414
3349.364962 112.795 43.7598
3349.731173 112.763 43.5884
3350.097384 112.730 43.4277
3350.463595 112.695 43.2783
3350.829805 112.658 43.1406
3351.196016 112.619 43.0156
3351.562227 112.578 42.9038
3351.928438 112.536 42.8052
3352.294649 112.492 42.7207
3352.660860 112.446 42.6509
3353.027071 112.398 42.5967
3353.393282 112.349 42.5586
3353.759493 112.298 42.5371
3354.125704 112.246 42.5332
3354.491915 112.193 42.5469
3354.858125 112.138 42.5786
3355.224336 112.082 42.6299
3355.590547 112.025 42.7007
3355.956758 111.966 42.7920
3356.322969 111.907 42.9038
3356.689180 111.847 43.0371
3357.055391 111.787 43.1929
3357.421602 111.726 43.3706
3357.787813 111.664 43.5718
3358.154024 111.602 43.7959
3358.520235 111.540 44.0439
3358.886445 111.479 44.3159
3359.252656 111.417 44.6123
3359.618867 111.356 44.9331
3359.985078 111.296 45.2783
3360.351289 111.236 45.6479
3360.717500 111.178 46.0425
3361.083711 111.121 46.4609
3361.449922 111.065 46.9038
3361.816133 111.012 47.3706
3362.182344 110.960 47.8599
3362.548555 110.910 48.3716
3362.914765 110.863 48.9053
3363.280976 110.818 49.4595
3363.647187 110.776 50.0337
3364.013398 110.737 50.6265
3364.379609 110.702 51.2363
3364.745820 110.669 51.8628
3365.112031 110.641 52.5034
3365.478242 110.616 53.1567
3365.844453 110.594 53.8213
3366.210664 110.577 54.4956
3366.576874 110.563 55.1772
3366.943085 110.554 55.8647
3367.309296 110.548 56.5557
3367.675507 110.547 57.2485
3368.041718 110.549 57.9414
3368.407929 110.556 58.6323
3368.774140 110.566 59.3193
3369.140351 110.581 60.0010
3369.506562 110.599 60.6753
3369.872773 110.620 61.3398
3370.238984 110.645 61.9941
3370.605194 110.673 62.6357
3370.971405 110.704 63.2642
3371.337616 110.738 63.8779
3371.703827 110.775 64.4756
3372.070038 110.814 65.0566
3372.436249 110.855 65.6201
3372.802460 110.898 66.1655
3373.168671 110.942 66.6919
3373.534882 110.988 67.1987
3373.901093 111.036 67.6865
3374.267304 111.084 68.1543
3374.633514 111.133 68.6021
3374.999725 111.182 69.0303
3375.365936 111.231 69.4390
3375.732147 111.281 69.8286
3376.098358 111.330 70.1992
3376.464569 111.379 70.5513
3376.830780 111.428 70.8862
3377.196991 111.475 71.2031
3377.563202 111.522 71.5034
3377.929413 111.567 71.7876
3378.295624 111.611 72.0566
3378.661834 111.654 72.3110
3379.028045 111.695 72.5522
3379.394256 111.735 72.7812
3379.760467 111.772 72.9980
3380.126678 111.808 73.2041
3380.492889 111.842 73.4009
3380.859100 111.874 73.5889
3381.225311 111.903 73.7690
3381.591522 111.930 73.9429
3381.957733 111.955 74.1113
3382.323944 111.977 74.2749
3382.690154 111.997 74.4360
3383.056365 112.015 74.5947
3383.422576 112.030 74.7524
3383.788787 112.042 74.9106
3384.154998 112.052 75.0698
3384.521209 112.060 75.2324
3384.887420 112.065 75.3984
3385.253631 112.067 75.5698
3385.619842 112.067 75.7471
3385.986053 112.065 75.9316
3386.352264 112.060 76.1250
3386.718474 112.053 76.3286
3387.084685 112.043 76.5430
3387.450896 112.032 76.7700
3387.817107 112.019 77.0103
3388.183318 112.003 77.2656
3388.549529 111.986 77.5371
3388.915740 111.967 77.8257
3389.281951 111.946 78.1323
3389.648162 111.925 78.4585
3390.014373 111.902 78.8057
3390.380583 111.878 79.1738
3390.746794 111.853 79.5645
3391.113005 111.828 79.9790
3391.479216 111.802 80.4175
3391.845427 111.777 80.8809
3392.211638 111.752 81.3701
3392.577849 111.727 81.8853
3392.944060 111.704 82.4263
3393.310271 111.681 82.9941
3393.676482 111.660 83.5884
3394.042693 111.641 84.2095
3394.408903 111.625 84.8564
3394.775114 111.611 85.5288
3395.141325 111.600 86.2261
3395.507536 111.592 86.9473
3395.873747 111.588 87.6904
3396.239958 111.588 88.4546
3396.606169 111.592 89.2383
3396.972380 111.602 90.0396
3397.338591 111.616 90.8555
3397.704802 111.635 91.6841
3398.071013 111.660 92.5229
3398.437223 111.691 93.3691
3398.803434 111.727 94.2197
3399.169645 111.770 95.0718
3399.535856 111.818 95.9224
3399.902067 111.873 96.7681
3400.268278 111.933 97.6060
3400.634489 112.000 98.4326
3401.000700 112.072 99.2451
3401.366911 112.150 100.0410
3401.733122 112.234 100.8169
3402.099333 112.323 101.5703
3402.465543 112.417 102.2988
3402.831754 112.516 103.0000
3403.197965 112.619 103.6724
3403.564176 112.726 104.3135
3403.930387 112.837 104.9219
3404.296598 112.952 105.4966
3404.662809 113.069 106.0361
3405.029020 113.189 106.5400
3405.395231 113.312 107.0068
3405.761442 113.436 107.4365
3406.127653 113.563 107.8291
3406.493863 113.690 108.1836
3406.860074 113.818 108.5010
3407.226285 113.947 108.7812
3407.592496 114.077 109.0239
3407.958707 114.206 109.2295
3408.324918 114.335 109.3994
3408.691129 114.464 109.5337
3409.057340 114.592 109.6333
3409.423551 114.719 109.6982
3409.789762 114.845 109.7300
3410.155973 114.969 109.7290
3410.522183 115.092 109.6968
3410.888394 115.213 109.6333
3411.254605 115.333 109.5396
3411.620816 115.450 109.4170
3411.987027 115.565 109.2666
3412.353238 115.678 109.0884
3412.719449 115.789 108.8838
3413.085660 115.897 108.6538
3413.451871 116.002 108.3994
3413.818082 116.105 108.1206
3414.184292 116.205 107.8193
3414.550503 116.303 107.4956
3414.916714 116.397 107.1509
3415.282925 116.489 106.7856
3415.649136 116.577 106.3999
3416.015347 116.663 105.9956
3416.381558 116.745 105.5723
3416.747769 116.825 105.1318
3417.113980 116.901 104.6743
3417.480191 116.974 104.2002
3417.846402 117.044 103.7104
3418.212612 117.110 103.2056
3418.578823 117.174 102.6865
3418.945034 117.234 102.1533
3419.311245 117.290 101.6069
3419.677456 117.344 101.0474
3420.043667 117.394 100.4761
3420.409878 117.441 99.8926
3420.776089 117.484 99.2979
3421.142300 117.524 98.6929
3421.508511 117.561 98.0771
3421.874722 117.594 97.4517
3422.240932 117.624 96.8174
3422.607143 117.650 96.1733
3422.973354 117.673 95.5215
3423.339565 117.692 94.8608
3423.705776 117.708 94.1929
3424.071987 117.721 93.5176
3424.438198 117.730 92.8350
3424.804409 117.735 92.1465
3425.170620 117.737 91.4517
3425.536831 117.735 90.7510
3425.903042 117.730 90.0449
3426.269252 117.721 89.3335
3426.635463 117.709 88.6182
3427.001674 117.693 87.8979
3427.367885 117.673 87.1738
3427.734096 117.650 86.4463
3428.100307 117.623 85.7153
3428.466518 117.593 84.9819
3428.832729 117.558 84.2456
3429.198940 117.520 83.5073
3429.565151 117.479 82.7671
3429.931362 117.433 82.0259
3430.297572 117.384 81.2837
3430.663783 117.331 80.5400
3431.029994 117.274 79.7964
3431.396205 117.213 79.0532
3431.762416 117.148 78.3101
3432.128627 117.079 77.5679
3432.494838 117.006 76.8271
3432.861049 116.930 76.0884
3433.227260 116.849 75.3516
3433.593471 116.764 74.6177
3433.959682 116.675 73.8867
3434.325892 116.582 73.1592
3434.692103 116.485 72.4360
3435.058314 116.383 71.7178
3435.424525 116.277 71.0044
3435.790736 116.167 70.2974
3436.156947 116.053 69.5967
3436.523158 115.934 68.9028
3436.889369 115.810 68.2168
3437.255580 115.683 67.5396
3437.621791 115.550 66.8716
3437.988001 115.413 66.2134
3438.354212 115.272 65.5664
3438.720423 115.125 64.9307
3439.086634 114.974 64.3081
3439.452845 114.818 63.6987
3439.819056 114.657 63.1045
3440.185267 114.492 62.5259
3440.551478 114.321 61.9644
3440.917689 114.146 61.4214
3441.283900 113.965 60.8979
3441.650111 113.779 60.3960
3442.016321 113.589 59.9160
3442.382532 113.393 59.4609
3442.748743 113.192 59.0312
3443.114954 112.986 58.6299
3443.481165 112.775 58.2583
3443.847376 112.559 57.9185
3444.213587 112.337 57.6133
3444.579798 112.111 57.3442
3444.946009 111.880 57.1147
3445.312220 111.644 56.9263
3445.678431 111.403 56.7827
3446.044641 111.158 56.6865
3446.410852 110.909 56.6411
3446.777063 110.655 56.6489
3447.143274 110.398 56.7144
3447.509485 110.138 56.8403
3447.875696 109.875 57.0303
3448.241907 109.609 57.2876
3448.608118 109.341 57.6162
3448.974329 109.073 58.0200
3449.340540 108.804 58.5010
3449.706751 108.536 59.0620
3450.072961 108.269 59.7070
3450.439172 108.006 60.4365
3450.805383 107.746 61.2529
3451.171594 107.491 62.1558
3451.537805 107.244 63.1445
3451.904016 107.005 64.2178
3452.270227 106.775 65.3716
3452.636438 106.557 66.6021
3453.002649 106.352 67.9014
3453.368860 106.161 69.2617
3453.735071 105.986 70.6733
3454.101281 105.828 72.1250
3454.467492 105.687 73.6035
3454.833703 105.565 75.0952
3455.199914 105.461 76.5859
3455.566125 105.376 78.0605
3455.932336 105.309 79.5049
3456.298547 105.260 80.9043
3456.664758 105.227 82.2471
3457.030969 105.209 83.5205
3457.397180 105.206 84.7144
3457.763391 105.215 85.8208
3458.129601 105.234 86.8315
3458.495812 105.263 87.7422
3458.862023 105.300 88.5488
3459.228234 105.342 89.2485
3459.594445 105.389 89.8398
3459.960656 105.439 90.3237
3460.326867 105.490 90.6997
3460.693078 105.542 90.9692
3461.059289 105.593 91.1343
3461.425500 105.642 91.1963
3461.791710 105.688 91.1582
3462.157921 105.731 91.0229
3462.524132 105.770 90.7915
3462.890343 105.803 90.4678
3463.256554 105.831 90.0532
3463.622765 105.853 89.5503
3463.988976 105.869 88.9609
3464.355187 105.878 88.2856
3464.721398 105.880 87.5278
3465.087609 105.874 86.6870
3465.453820 105.861 85.7637
3465.820030 105.840 84.7598
3466.186241 105.810 83.6743
3466.552452 105.773 82.5068
3466.918663 105.727 81.2568
3467.284874 105.673 79.9238
3467.651085 105.610 78.5054
3468.017296 105.539 77.0000
3468.383507 105.460 75.4053
3468.749718 105.372 73.7178
3469.115929 105.276 71.9346
3469.482140 105.172 70.0518
3469.848350 105.060 68.0649
3470.214561 104.941 65.9688
3470.580772 104.815 63.7583
3470.946983 104.682 61.4268
3471.313194 104.545 58.9692
3471.679405 104.402 56.3784
3472.045616 104.256 53.6470
3472.411827 104.108 50.7686
3472.778038 103.959 47.7358
3473.144249 103.811 44.5430
3473.510460 103.668 41.1841
3473.876670 103.530 37.6553
3474.242881 103.401 33.9546
3474.609092 103.284 30.0830
3474.975303 103.183 26.0435
3475.341514 103.101 21.8442
3475.707725 103.041 17.4971
3476.073936 103.007 13.0186
3476.440147 103.002 8.4307
3476.806358 103.027 3.7578
3477.172569 103.086 -0.9702
3477.538780 103.179 -5.7227
3477.904990 103.305 -10.4678
3478.271201 103.464 -15.1748
3478.637412 103.655 -19.8159
3479.003623 103.874 -24.3662
3479.369834 104.118 -28.8042
3479.736045 104.385 -33.1147
3480.102256 104.671 -37.2871
3480.468467 104.973 -41.3140
3480.834678 105.287 -45.1924
3481.200889 105.611 -48.9224
3481.567100 105.941 -52.5073
3481.933310 106.275 -55.9517
3482.299521 106.611 -59.2617
3482.665732 106.948 -62.4434
3483.031943 107.284 -65.5059
3483.398154 107.617 -68.4561
3483.764365 107.947 -71.3013
3484.130576 108.273 -74.0493
3484.496787 108.594 -76.7075
3484.862998 108.910 -79.2822
3485.229209 109.220 -81.7798
3485.595419 109.524 -84.2070
3485.961630 109.822 -86.5688
3486.327841 110.113 -88.8706
3486.694052 110.398 -91.1167
3487.060263 110.677 -93.3120
3487.426474 110.949 -95.4609
3487.792685 111.215 -97.5659
3488.158896 111.475 -99.6313
3488.525107 111.728 -101.6602
3488.891318 111.975 -103.6553
3489.257529 112.216 -105.6187
3489.623739 112.451 -107.5532
3489.989950 112.680 -109.4609
3490.356161 112.904 -111.3438
3490.722372 113.122 -113.2041
3491.088583 113.335 -115.0430
3491.454794 113.542 -116.8628
3491.821005 113.744 -118.6641
3492.187216 113.941 -120.4482
3492.553427 114.133 -122.2168
3492.919638 114.320 -123.9712
3493.285849 114.502 -125.7114
3493.652059 114.680 -127.4395
3494.018270 114.853 -129.1553
3494.384481 115.022 -130.8608
3494.750692 115.186 -132.5557
3495.116903 115.347 -134.2407
3495.483114 115.503 -135.9175
3495.849325 115.655 -137.5854
3496.215536 115.803 -139.2456
3496.581747 115.948 -140.8989
3496.947958 116.088 -142.5449
3497.314169 116.225 -144.1841
3497.680379 116.359 -145.8179
3498.046590 116.489 -147.4448
3498.412801 116.615 -149.0674
3498.779012 116.739 -150.6846
3499.145223 116.858 -152.2969
3499.511434 116.975 -153.9048
3499.877645 117.089 -155.5078
3500.243856 117.199 -157.1069
3500.610067 117.306 -158.7021
3500.976278 117.411 -160.2935
3501.342489 117.512 -161.8809
3501.708699 117.611 -163.4648
3502.074910 117.707 -165.0454
3502.441121 117.800 -166.6226
3502.807332 117.890 -168.1968
3503.173543 117.978 -169.7676
3503.539754 118.063 -171.3350
3503.905965 118.146 -172.8994
3504.272176 118.226 -174.4609
3504.638387 118.303 -176.0195
3505.004598 118.378 -177.5752
3505.370809 118.451 -179.1270
3505.737019 118.521 179.3237
3506.103230 118.589 177.7769
3506.469441 118.654 176.2334
3506.835652 118.717 174.6929
3507.201863 118.778 173.1553
3507.568074 118.837 171.6211
3507.934285 118.893 170.0898
3508.300496 118.948 168.5620
3508.666707 119.000 167.0371
3509.032918 119.049 165.5156
3509.399128 119.097 163.9976
3509.765339 119.143 162.4829
3510.131550 119.186 160.9722
3510.497761 119.227 159.4648
3510.863972 119.266 157.9609
3511.230183 119.303 156.4609
3511.596394 119.338 154.9653
3511.962605 119.371 153.4731
3512.328816 119.402 151.9854
3512.695027 119.431 150.5020
3513.061238 119.457 149.0229
3513.427448 119.482 147.5483
3513.793659 119.504 146.0781
3514.159870 119.524 144.6128
3514.526081 119.543 143.1523
3514.892292 119.559 141.6973
3515.258503 119.573 140.2466
3515.624714 119.585 138.8018
3515.990925 119.594 137.3623
3516.357136 119.602 135.9282
3516.723347 119.608 134.5000
3517.089558 119.611 133.0781
3517.455768 119.612 131.6621
3517.821979 119.611 130.2520
3518.188190 119.607 128.8486
3518.554401 119.602 127.4517
3518.920612 119.594 126.0620
3519.286823 119.584 124.6792
3519.653034 119.571 123.3032
3520.019245 119.556 121.9351
3520.385456 119.539 120.5747
3520.751667 119.519 119.2222
3521.117878 119.497 117.8774
3521.484088 119.473 116.5410
3521.850299 119.446 115.2134
3522.216510 119.416 113.8940
3522.582721 119.383 112.5845
3522.948932 119.348 111.2837
3523.315143 119.311 109.9927
3523.681354 119.270 108.7114
3524.047565 119.227 107.4404
3524.413776 119.181 106.1802
3524.779987 119.132 104.9307
3525.146198 119.080 103.6929
3525.512408 119.025 102.4663
3525.878619 118.967 101.2520
3526.244830 118.905 100.0503
3526.611041 118.841 98.8613
3526.977252 118.773 97.6855
3527.343463 118.702 96.5239
3527.709674 118.627 95.3770
3528.075885 118.549 94.2451
3528.442096 118.467 93.1284
3528.808307 118.382 92.0278
3529.174518 118.293 90.9443
3529.540728 118.200 89.8784
3529.906939 118.103 88.8311
3530.273150 118.002 87.8027
3530.639361 117.897 86.7944
3531.005572 117.788 85.8076
3531.371783 117.674 84.8428
3531.737994 117.556 83.9009
3532.104205 117.433 82.9839
3532.470416 117.305 82.0928
3532.836627 117.173 81.2285
3533.202837 117.036 80.3936
3533.569048 116.894 79.5884
3533.935259 116.746 78.8159
3534.301470 116.594 78.0776
3534.667681 116.436 77.3760
3535.033892 116.272 76.7124
3535.400103 116.103 76.0908
3535.766314 115.928 75.5132
3536.132525 115.748 74.9824
3536.498736 115.561 74.5024
3536.864947 115.368 74.0762
3537.231157 115.170 73.7080
3537.597368 114.965 73.4019
3537.963579 114.755 73.1631
3538.329790 114.538 72.9966
3538.696001 114.316 72.9082
3539.062212 114.089 72.9033
3539.428423 113.856 72.9893
3539.794634 113.618 73.1729
3540.160845 113.375 73.4614
3540.527056 113.130 73.8633
3540.893267 112.881 74.3867
3541.259477 112.631 75.0405
3541.625688 112.380 75.8330
3541.991899 112.130 76.7729
3542.358110 111.884 77.8687
3542.724321 111.643 79.1274
3543.090532 111.410 80.5547
3543.456743 111.189 82.1548
3543.822954 110.982 83.9272
3544.189165 110.793 85.8701
3544.555376 110.627 87.9751
3544.921587 110.486 90.2305
3545.287797 110.375 92.6182
3545.654008 110.296 95.1147
3546.020219 110.253 97.6924
3546.386430 110.248 100.3193
3546.752641 110.281 102.9609
3547.118852 110.351 105.5820
3547.485063 110.459 108.1489
3547.851274 110.601 110.6313
3548.217485 110.775 113.0029
3548.583696 110.977 115.2422
3548.949907 111.203 117.3330
3549.316117 111.450 119.2651
3549.682328 111.713 121.0337
3550.048539 111.990 122.6367
3550.414750 112.276 124.0757
3550.780961 112.570 125.3564
3551.147172 112.868 126.4839
3551.513383 113.168 127.4663
3551.879594 113.469 128.3115
3552.245805 113.768 129.0288
3552.612016 114.066 129.6265
3552.978227 114.360 130.1138
3553.344437 114.650 130.4980
3553.710648 114.935 130.7876
3554.076859 115.215 130.9902
3554.443070 115.489 131.1118
3554.809281 115.757 131.1597
3555.175492 116.020 131.1396
3555.541703 116.276 131.0562
3555.907914 116.526 130.9155
3556.274125 116.770 130.7217
3556.640336 117.007 130.4785
3557.006546 117.238 130.1904
3557.372757 117.463 129.8608
3557.738968 117.682 129.4927
3558.105179 117.895 129.0894
3558.471390 118.102 128.6533
3558.837601 118.303 128.1865
3559.203812 118.498 127.6919
3559.570023 118.688 127.1714
3559.936234 118.872 126.6270
3560.302445 119.051 126.0601
3560.668656 119.225 125.4727
3561.034866 119.393 124.8657
3561.401077 119.556 124.2412
3561.767288 119.715 123.6001
3562.133499 119.868 122.9438
3562.499710 120.017 122.2734
3562.865921 120.161 121.5894
3563.232132 120.300 120.8931
3563.598343 120.435 120.1855
3563.964554 120.565 119.4673
3564.330765 120.691 118.7393
3564.696976 120.813 118.0020
3565.063186 120.930 117.2559
3565.429397 121.044 116.5024
3565.795608 121.153 115.7412
3566.161819 121.258 114.9736
3566.528030 121.359 114.1997
3566.894241 121.457 113.4199
3567.260452 121.550 112.6343
3567.626663 121.640 111.8442
3567.992874 121.726 111.0498
3568.359085 121.808 110.2510
3568.725296 121.886 109.4482
3569.091506 121.961 108.6421
3569.457717 122.033 107.8330
3569.823928 122.101 107.0210
3570.190139 122.165 106.2065
3570.556350 122.226 105.3896
3570.922561 122.283 104.5708
3571.288772 122.338 103.7505
3571.654983 122.388 102.9287
3572.021194 122.436 102.1060
3572.387405 122.480 101.2817
3572.753616 122.520 100.4570
3573.119826 122.558 99.6318
3573.486037 122.592 98.8066
3573.852248 122.623 97.9810
3574.218459 122.651 97.1553
3574.584670 122.676 96.3301
3574.950881 122.697 95.5049
3575.317092 122.715 94.6807
3575.683303 122.730 93.8574
3576.049514 122.742 93.0352
3576.415725 122.751 92.2139
3576.781936 122.757 91.3940
3577.148146 122.759 90.5762
3577.514357 122.759 89.7598
3577.880568 122.755 88.9453
3578.246779 122.749 88.1328
3578.612990 122.739 87.3228
3578.979201 122.726 86.5151
3579.345412 122.710 85.7100
3579.711623 122.691 84.9082
3580.077834 122.668 84.1089
3580.444045 122.643 83.3130
3580.810255 122.614 82.5205
3581.176466 122.583 81.7319
3581.542677 122.548 80.9473
3581.908888 122.510 80.1660
3582.275099 122.469 79.3892
3582.641310 122.425 78.6167
3583.007521 122.378 77.8486
3583.373732 122.328 77.0859
3583.739943 122.274 76.3276
3584.106154 122.217 75.5752
3584.472365 122.157 74.8281
3584.838575 122.094 74.0869
3585.204786 122.028 73.3516
3585.570997 121.958 72.6230
3585.937208 121.885 71.9009
3586.303419 121.809 71.1855
3586.669630 121.729 70.4775
3587.035841 121.647 69.7769
3587.402052 121.561 69.0840
3587.768263 121.471 68.3994
3588.134474 121.378 67.7236
3588.500685 121.282 67.0562
3588.866895 121.183 66.3989
3589.233106 121.080 65.7505
3589.599317 120.973 65.1123
3589.965528 120.863 64.4849
3590.331739 120.750 63.8677
3590.697950 120.633 63.2627
3591.064161 120.513 62.6689
3591.430372 120.389 62.0879
3591.796583 120.261 61.5200
3592.162794 120.130 60.9653
3592.529005 119.996 60.4248
3592.895215 119.857 59.8989
3593.261426 119.715 59.3882
3593.627637 119.570 58.8936
3593.993848 119.420 58.4155
3594.360059 119.267 57.9551
3594.726270 119.111 57.5127
3595.092481 118.951 57.0894
3595.458692 118.787 56.6860
3595.824903 118.619 56.3032
3596.191114 118.448 55.9419
3596.557325 118.273 55.6030
3596.923535 118.094 55.2881
3597.289746 117.912 54.9971
3597.655957 117.726 54.7314
3598.022168 117.537 54.4927
3598.388379 117.344 54.2817
3598.754590 117.148 54.1001
3599.120801 116.948 53.9482
3599.487012 116.745 53.8276
3599.853223 116.539 53.7397
3600.219434 116.329 53.6860
3600.585645 116.117 53.6675
3600.951855 115.902 53.6851
3601.318066 115.684 53.7412
3601.684277 115.464 53.8364
3602.050488 115.242 53.9717
3602.416699 115.017 54.1494
3602.782910 114.791 54.3696
3603.149121 114.563 54.6343
3603.515332 114.333 54.9443
3603.881543 114.103 55.3008
3604.247754 113.872 55.7041
3604.613964 113.641 56.1548
3604.980175 113.410 56.6538
3605.346386 113.180 57.2017
3605.712597 112.951 57.7979
3606.078808 112.723 58.4424
3606.445019 112.497 59.1343
3606.811230 112.273 59.8735
3607.177441 112.053 60.6577
3607.543652 111.835 61.4858
3607.909863 111.622 62.3560
3608.276074 111.412 63.2656
3608.642284 111.207 64.2114
3609.008495 111.007 65.1904
3609.374706 110.813 66.1992
3609.740917 110.623 67.2339
3610.107128 110.440 68.2900
3610.473339 110.262 69.3633
3610.839550 110.089 70.4492
3611.205761 109.923 71.5435
3611.571972 109.761 72.6411
3611.938183 109.605 73.7373
3612.304394 109.454 74.8276
3612.670604 109.307 75.9082
3613.036815 109.164 76.9756
3613.403026 109.023 78.0254
3613.769237 108.886 79.0557
3614.135448 108.750 80.0625
3614.501659 108.615 81.0444
3614.867870 108.480 82.0000
3615.234081 108.344 82.9277
3615.600292 108.207 83.8276
3615.966503 108.067 84.6987
3616.332714 107.922 85.5420
3616.698924 107.774 86.3589
3617.065135 107.619 87.1509
3617.431346 107.457 87.9199
3617.797557 107.287 88.6685
3618.163768 107.108 89.4009
3618.529979 106.918 90.1201
3618.896190 106.716 90.8320
3619.262401 106.502 91.5405
3619.628612 106.272 92.2534
3619.994823 106.027 92.9780
3620.361034 105.764 93.7222
3620.727244 105.482 94.4971
3621.093455 105.178 95.3140
3621.459666 104.851 96.1880
3621.825877 104.499 97.1362
