* Measurement data measured by REW V5.31.3
* Source: C:\Users\aevum\Desktop\Civilizational Blueprint\lossless microphone\3.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: May 26, 2026 12:06:55 AM
* REW Settings:
2754.272237 96.873 169.2812
2754.638448 96.516 138.8984
2755.004659 94.899 99.8672
2755.370870 93.785 40.4688
2755.737080 96.916 -19.2422
2756.103291 100.806 -56.4922
2756.469502 103.485 -82.2812
2756.835713 105.018 -102.5156
2757.201924 105.608 -118.6641
2757.568135 105.458 -130.3906
2757.934346 104.910 -136.5469
2758.300557 104.603 -137.2422
2758.666768 105.071 -136.8672
2759.032979 106.011 -140.8047
2759.399190 106.751 -150.0547
2759.765400 106.888 -163.0156
2760.131611 106.231 -177.9531
2760.497822 104.620 166.8438
2760.864033 101.803 153.9453
2761.230244 97.467 150.3281
2761.596455 93.493 173.7734
2761.962666 95.287 -162.9062
2762.328877 97.309 -167.7031
2762.695088 97.311 177.1953
2763.061299 94.865 159.0469
2763.427510 87.027 143.3750
2763.793720 85.971 -74.9844
2764.159931 95.937 -89.8281
2764.526142 99.905 -109.5469
2764.892353 101.766 -129.3125
2765.258564 102.311 -148.2891
2765.624775 101.826 -165.8438
2765.990986 100.466 178.8438
2766.357197 98.443 166.7578
2766.723408 96.232 157.8828
2767.089619 94.533 148.0000
2767.455830 93.747 128.9375
2767.822040 94.206 98.0156
2768.188251 95.991 63.9453
2768.554462 98.015 34.7578
2768.920673 99.258 10.7734
2769.286884 99.190 -9.1250
2769.653095 97.189 -23.6016
2770.019306 91.847 -18.3750
2770.385517 92.352 49.5156
2770.751728 99.526 57.8594
2771.117939 103.274 46.6172
2771.484149 104.969 32.6719
2771.850360 105.100 20.2031
2772.216571 103.834 13.8594
2772.582782 102.067 22.5938
2772.948993 103.110 42.6016
2773.315204 106.279 46.5234
2773.681415 108.704 36.7266
2774.047626 109.964 21.0156
2774.413837 110.158 2.7188
2774.780048 109.354 -16.5469
2775.146259 107.557 -35.3984
2775.512469 104.750 -51.5000
2775.878680 101.217 -59.8594
2776.244891 98.731 -56.0938
2776.611102 99.128 -56.1094
2776.977313 100.330 -71.8906
2777.343524 100.916 -96.9062
2777.709735 100.544 -125.9609
2778.075946 98.845 -157.7422
2778.442157 95.035 163.4688
2778.808368 89.453 88.7969
2779.174579 93.550 2.6875
2779.540789 97.429 -34.6406
2779.907000 98.504 -57.7656
2780.273211 97.316 -70.6484
2780.639422 94.510 -63.4688
2781.005633 94.791 -32.3047
2781.371844 98.163 -19.7812
2781.738055 100.225 -19.4844
2782.104266 101.161 -17.2266
2782.470477 102.379 -9.9609
2782.836688 104.584 -6.1719
2783.202899 106.731 -11.5547
2783.569109 107.907 -23.9297
2783.935320 107.675 -40.7109
2784.301531 105.390 -61.4375
2784.667742 98.555 -94.2344
2785.033953 97.299 120.3516
2785.400164 106.842 81.3281
2785.766375 111.047 58.8281
2786.132586 113.174 39.4531
2786.498797 114.009 22.2969
2786.865008 113.862 7.9375
2787.231219 112.952 -2.2266
2787.597429 111.645 -6.2656
2787.963640 110.642 -3.7266
2788.329851 110.544 1.1172
2788.696062 111.055 3.2500
2789.062273 111.631 2.5781
2789.428484 112.170 0.8594
2789.794695 112.829 -1.5938
2790.160906 113.646 -6.0859
2790.527117 114.415 -13.6562
2790.893328 114.855 -24.0391
2791.259539 114.755 -36.0312
2791.625749 113.966 -47.9609
2791.991960 112.385 -57.3359
2792.358171 110.103 -59.7266
2792.724382 108.191 -49.5469
2793.090593 108.645 -34.8125
2793.456804 110.398 -31.1328
2793.823015 111.695 -35.9922
2794.189226 112.204 -43.5547
2794.555437 112.087 -50.3125
2794.921648 111.685 -54.4922
2795.287858 111.414 -56.5859
2795.654069 111.415 -59.2734
2796.020280 111.385 -64.7188
2796.386491 110.875 -72.6484
2796.752702 109.521 -81.0000
2797.118913 107.030 -85.8438
2797.485124 103.510 -78.2578
2797.851335 101.880 -49.9609
2798.217546 103.964 -31.2188
2798.583757 105.720 -28.6406
2798.949968 106.292 -29.1719
2799.316178 106.281 -25.7734
2799.682389 106.789 -17.8594
2800.048600 108.253 -12.3203
2800.414811 109.886 -13.1641
2800.781022 111.057 -18.3125
2801.147233 111.647 -24.8594
2801.513444 111.787 -30.9453
2801.879655 111.679 -36.0625
2802.245866 111.435 -40.9766
2802.612077 110.923 -46.7656
2802.978288 109.771 -53.2344
2803.344498 107.430 -57.3984
2803.710709 103.424 -47.5938
2804.076920 102.422 -3.8750
2804.443131 107.162 14.8594
2804.809342 110.500 10.5312
2805.175553 112.260 0.7031
2805.541764 112.927 -9.2656
2805.907975 112.918 -16.7891
2806.274186 112.755 -20.8750
2806.640397 112.934 -23.5234
2807.006608 113.437 -28.7031
2807.372818 113.769 -38.1641
2807.739029 113.460 -50.9062
2808.105240 112.158 -64.7422
2808.471451 109.456 -75.7969
2808.837662 105.013 -72.3203
2809.203873 103.559 -35.2109
2809.570084 107.732 -23.0000
2809.936295 110.480 -34.1406
2810.302506 111.527 -51.8125
2810.668717 111.129 -71.3906
2811.034928 109.159 -90.6328
2811.401138 104.771 -105.8516
2811.767349 94.856 -85.1797
2812.133560 101.069 -7.6094
2812.499771 106.570 -14.9688
2812.865982 108.704 -28.8594
2813.232193 109.047 -40.9219
2813.598404 108.214 -46.7031
2813.964615 107.231 -41.5156
2814.330826 107.889 -30.0547
2814.697037 109.850 -26.4062
2815.063248 111.497 -31.3906
2815.429458 112.277 -40.0859
2815.795669 112.152 -48.8203
2816.161880 111.237 -54.4219
2816.528091 109.956 -53.5547
2816.894302 109.322 -46.0000
2817.260513 109.918 -39.6953
2817.626724 110.807 -40.7656
2817.992935 111.032 -47.5234
2818.359146 110.118 -56.4922
2818.725357 107.578 -63.5312
2819.091567 102.529 -56.1641
2819.457778 100.567 1.5391
2819.823989 106.458 22.8281
2820.190200 109.932 18.5703
2820.556411 111.620 10.1719
2820.922622 112.189 2.4922
2821.288833 112.087 -2.1562
2821.655044 111.818 -2.7656
2822.021255 111.880 -0.8516
2822.387466 112.366 0.1719
2822.753677 112.935 -1.5625
2823.119887 113.274 -5.3984
2823.486098 113.290 -9.8828
2823.852309 113.057 -13.9141
2824.218520 112.712 -17.2500
2824.584731 112.338 -20.4922
2824.950942 111.870 -24.4375
2825.317153 111.120 -29.1953
2825.683364 109.861 -33.6484
2826.049575 107.933 -34.9297
2826.415786 105.627 -27.2188
2826.781997 104.807 -7.6797
2827.148207 106.616 6.2969
2827.514418 108.799 6.3359
2827.880629 110.233 -1.2891
2828.246840 110.820 -11.9141
2828.613051 110.634 -22.7266
2828.979262 109.823 -31.2188
2829.345473 108.771 -34.8203
2829.711684 108.286 -33.4375
2830.077895 108.892 -32.9844
2830.444106 109.977 -38.8984
2830.810317 110.767 -50.6875
2831.176527 110.914 -65.9297
2831.542738 110.269 -82.6484
2831.908949 108.693 -99.1562
2832.275160 105.944 -113.3281
2832.641371 101.590 -120.2578
2833.007582 95.809 -103.2578
2833.373793 95.203 -59.8438
2833.740004 97.319 -44.0781
2834.106215 97.728 -33.4844
2834.472426 98.472 -12.6953
2834.838637 101.532 4.8594
2835.204847 104.950 8.9844
2835.571058 107.601 6.1094
2835.937269 109.538 0.9141
2836.303480 110.982 -4.8594
2836.669691 112.092 -10.8359
2837.035902 112.929 -17.1250
2837.402113 113.479 -23.7500
2837.768324 113.706 -30.4297
2838.134535 113.585 -36.6484
2838.500746 113.125 -41.6875
2838.866957 112.374 -44.7500
2839.233167 111.440 -44.9297
2839.599378 110.544 -41.4219
2839.965589 110.057 -34.4219
2840.331800 110.304 -26.3672
2840.698011 111.194 -20.7031
2841.064222 112.336 -18.8906
2841.430433 113.424 -20.3516
2841.796644 114.343 -24.0859
2842.162855 115.074 -29.3984
2842.529066 115.619 -36.0000
2842.895276 115.952 -43.7734
2843.261487 116.022 -52.5156
2843.627698 115.762 -61.8125
2843.993909 115.117 -70.9531
2844.360120 114.068 -78.9141
2844.726331 112.669 -84.3828
2845.092542 111.119 -86.1094
2845.458753 109.775 -84.0312
2845.824964 108.884 -80.2969
2846.191175 108.262 -77.3125
2846.557386 107.523 -74.8203
2846.923596 106.530 -70.1719
2847.289807 105.684 -60.5469
2847.656018 105.785 -47.7344
2848.022229 106.850 -38.4609
2848.388440 108.014 -35.1016
2848.754651 108.698 -35.0078
2849.120862 108.783 -34.5469
2849.487073 108.546 -30.2266
2849.853284 108.783 -21.0156
2850.219495 110.106 -12.5625
2850.585706 111.904 -10.7734
2850.951916 113.334 -15.0547
2851.318127 114.020 -22.4219
2851.684338 113.845 -29.9609
2852.050549 112.834 -34.2812
2852.416760 111.424 -30.8047
2852.782971 111.037 -18.7734
2853.149182 112.400 -10.0781
2853.515393 114.055 -11.3984
2853.881604 115.036 -18.9766
2854.247815 115.155 -28.9219
2854.614026 114.439 -38.5859
2854.980236 112.993 -45.7344
2855.346447 111.070 -48.1953
2855.712658 109.161 -45.0234
2856.078869 107.696 -38.3203
2856.445080 106.528 -30.3906
2856.811291 105.528 -19.0000
2857.177502 105.581 -2.7266
2857.543713 107.281 9.6172
2857.909924 109.467 12.2734
2858.276135 111.295 8.3984
2858.642346 112.661 1.4141
2859.008556 113.679 -7.0156
2859.374767 114.456 -16.3828
2859.740978 115.010 -26.6562
2860.107189 115.284 -37.6562
2860.473400 115.191 -48.7656
2860.839611 114.669 -58.8125
2861.205822 113.755 -66.0703
2861.572033 112.715 -68.7031
2861.938244 112.112 -66.8359
2862.304455 112.289 -64.7109
2862.670666 112.806 -66.4062
2863.036876 113.024 -71.7031
2863.403087 112.590 -78.1797
2863.769298 111.388 -82.7969
2864.135509 109.557 -81.5547
2864.501720 107.924 -70.5547
2864.867931 107.897 -54.3984
2865.234142 109.128 -44.3281
2865.600353 110.343 -41.0156
2865.966564 111.157 -40.6406
2866.332775 111.650 -40.9766
2866.698985 111.953 -41.4531
2867.065196 112.108 -42.1250
2867.431407 112.084 -42.8438
2867.797618 111.874 -42.9609
2868.163829 111.582 -41.7266
2868.530040 111.422 -39.1562
2868.896251 111.552 -36.7031
2869.262462 111.876 -36.2422
2869.628673 112.112 -38.4688
2869.994884 112.000 -42.6406
2870.361095 111.392 -47.1484
2870.727305 110.282 -49.7812
2871.093516 108.946 -47.9219
2871.459727 108.133 -41.0000
2871.825938 108.422 -34.6641
2872.192149 109.222 -34.9531
2872.558360 109.664 -41.7656
2872.924571 109.267 -52.7266
2873.290782 107.633 -65.7656
2873.656993 103.871 -78.3047
2874.023204 93.779 -72.5000
2874.389415 99.074 39.7500
2874.755625 106.536 31.3516
2875.121836 109.993 15.3203
2875.488047 111.658 -1.7656
2875.854258 112.032 -18.2109
2876.220469 111.169 -31.9766
2876.586680 108.961 -38.0547
2876.952891 106.439 -23.3828
2877.319102 108.399 2.7422
2877.685313 112.318 5.0547
2878.051524 115.082 -5.4375
2878.417735 116.668 -20.0703
2878.783945 117.276 -35.6484
2879.150156 117.013 -50.3906
2879.516367 115.939 -62.4609
2879.882578 114.192 -69.1328
2880.248789 112.356 -67.0156
2880.615000 111.696 -57.8750
2880.981211 112.437 -52.1562
2881.347422 113.361 -53.6250
2881.713633 113.800 -58.9375
2882.079844 113.701 -64.8516
2882.446055 113.240 -69.5469
2882.812265 112.665 -72.5703
2883.178476 112.141 -74.8594
2883.544687 111.613 -77.7109
2883.910898 110.849 -81.4922
2884.277109 109.595 -85.0938
2884.643320 107.683 -85.6797
2885.009531 105.365 -77.8438
2885.375742 104.306 -58.5234
2885.741953 105.736 -43.2188
2886.108164 107.581 -41.4531
2886.474375 108.548 -47.7109
2886.840585 108.332 -57.1641
2887.206796 106.654 -66.0703
2887.573007 102.916 -66.8672
2887.939218 98.609 -30.5703
2888.305429 103.076 6.9922
2888.671640 107.164 6.4219
2889.037851 109.157 -2.5312
2889.404062 109.702 -11.5469
2889.770273 109.260 -16.2422
2890.136484 108.639 -12.9375
2890.502694 109.153 -4.4141
2890.868905 110.827 -0.8750
2891.235116 112.472 -4.8438
2891.601327 113.499 -12.8359
2891.967538 113.834 -21.5859
2892.333749 113.597 -28.6172
2892.699960 113.078 -31.9688
2893.066171 112.780 -31.2109
2893.432382 113.136 -29.0781
2893.798593 114.020 -29.4766
2894.164804 114.966 -33.6406
2894.531014 115.641 -40.6016
2894.897225 115.894 -48.9688
2895.263436 115.655 -57.4219
2895.629647 114.888 -64.4375
2895.995858 113.644 -67.7891
2896.362069 112.311 -64.5547
2896.728280 111.891 -55.0234
2897.094491 112.870 -47.5938
2897.460702 114.263 -47.9609
2897.826913 115.193 -54.2422
2898.193124 115.341 -63.2891
2898.559334 114.568 -72.4375
2898.925545 112.748 -78.3516
2899.291756 110.006 -74.2344
2899.657967 108.430 -52.2266
2900.024178 110.409 -33.7344
2900.390389 112.797 -32.8750
2900.756600 114.094 -40.2812
2901.122811 114.232 -50.1172
2901.489022 113.225 -58.9062
2901.855233 111.053 -62.1953
2902.221444 108.354 -51.1562
2902.587654 108.274 -26.1562
2902.953865 110.792 -14.7344
2903.320076 112.825 -16.8438
2903.686287 113.827 -23.5938
2904.052498 113.964 -30.5078
2904.418709 113.513 -34.9453
2904.784920 112.898 -35.3672
2905.151131 112.643 -32.6250
2905.517342 112.944 -30.1172
2905.883553 113.493 -30.1953
2906.249764 113.945 -32.4219
2906.615974 114.205 -35.2734
2906.982185 114.370 -37.7188
2907.348396 114.592 -39.7656
2907.714607 114.935 -42.2578
2908.080818 115.315 -46.0000
2908.447029 115.584 -51.1016
2908.813240 115.619 -57.0703
2909.179451 115.349 -63.1172
2909.545662 114.756 -68.3359
2909.911873 113.873 -71.7266
2910.278084 112.816 -72.2812
2910.644294 111.819 -69.4219
2911.010505 111.179 -63.8984
2911.376716 111.006 -57.9609
2911.742927 111.096 -53.3594
2912.109138 111.177 -49.9922
2912.475349 111.144 -46.6172
2912.841560 111.088 -42.1328
2913.207771 111.206 -36.5078
2913.573982 111.615 -30.8984
2913.940193 112.240 -26.5469
2914.306403 112.921 -23.7578
2914.672614 113.560 -22.1328
2915.038825 114.147 -21.2500
2915.405036 114.709 -21.0000
2915.771247 115.251 -21.6094
2916.137458 115.729 -23.3438
2916.503669 116.058 -26.2031
2916.869880 116.150 -29.7969
2917.236091 115.950 -33.3281
2917.602302 115.481 -35.6328
2917.968513 114.913 -35.5391
2918.334723 114.596 -32.9844
2918.700934 114.809 -30.2656
2919.067145 115.399 -30.4375
2919.433356 115.943 -34.4062
2919.799567 116.111 -41.0469
2920.165778 115.748 -48.5938
2920.531989 114.822 -55.0000
2920.898200 113.455 -57.9375
2921.264411 112.067 -55.3203
2921.630622 111.358 -48.1172
2921.996833 111.568 -41.4609
2922.363043 112.177 -38.4453
2922.729254 112.745 -38.1094
2923.095465 113.178 -38.9219
2923.461676 113.498 -40.2344
2923.827887 113.667 -41.7969
2924.194098 113.612 -42.7266
2924.560309 113.399 -41.2891
2924.926520 113.423 -36.3125
2925.292731 114.195 -30.1875
2925.658942 115.587 -27.7031
2926.025153 116.959 -30.2734
2926.391363 117.869 -36.1172
2926.757574 118.165 -42.7734
2927.123785 117.882 -47.8047
2927.489996 117.275 -48.8828
2927.856207 116.920 -45.1953
2928.222418 117.355 -40.1797
2928.588629 118.352 -38.7266
2928.954840 119.295 -41.7578
2929.321051 119.826 -47.5312
2929.687262 119.851 -54.1406
2930.053473 119.397 -59.9766
2930.419683 118.573 -63.6406
2930.785894 117.605 -64.0156
2931.152105 116.864 -61.0391
2931.518316 116.669 -56.8750
2931.884527 116.948 -54.7812
2932.250738 117.303 -56.2188
2932.616949 117.361 -60.5781
2932.983160 116.891 -66.2500
2933.349371 115.754 -71.0000
2933.715582 113.959 -71.3047
2934.081793 112.111 -61.9922
2934.448003 111.973 -44.7422
2934.814214 113.711 -34.6016
2935.180425 115.531 -34.8672
2935.546636 116.707 -40.3828
2935.912847 117.196 -47.3516
2936.279058 117.118 -53.2734
2936.645269 116.711 -56.1875
2937.011480 116.408 -55.1953
2937.377691 116.688 -52.1719
2937.743902 117.556 -51.1172
2938.110112 118.546 -53.9766
2938.476323 119.236 -59.8984
2938.842534 119.422 -67.0078
2939.208745 119.049 -73.2422
2939.574956 118.223 -76.2109
2939.941167 117.368 -73.8125
2940.307378 117.216 -67.2891
2940.673589 117.961 -62.5312
2941.039800 118.918 -62.8828
2941.406011 119.489 -66.8125
2941.772222 119.476 -71.5078
2942.138432 118.948 -74.2812
2942.504643 118.244 -73.0625
2942.870854 117.932 -68.2812
2943.237065 118.269 -63.8984
2943.603276 118.844 -63.0156
2943.969487 119.155 -64.9766
2944.335698 119.005 -67.3906
2944.701909 118.497 -67.7969
2945.068120 118.017 -64.7969
2945.434331 118.038 -59.9219
2945.800542 118.588 -56.9219
2946.166752 119.229 -57.6016
2946.532963 119.578 -60.9688
2946.899174 119.494 -65.0938
2947.265385 119.025 -68.0547
2947.631596 118.402 -68.3672
2947.997807 118.009 -66.0000
2948.364018 118.119 -63.2969
2948.730229 118.578 -63.0547
2949.096440 119.000 -65.9375
2949.462651 119.112 -70.7891
2949.828862 118.817 -75.8516
2950.195072 118.178 -79.3047
2950.561283 117.449 -79.6875
2950.927494 117.046 -77.2109
2951.293705 117.218 -74.6250
2951.659916 117.737 -74.7656
2952.026127 118.197 -77.9609
2952.392338 118.349 -82.9062
2952.758549 118.123 -88.0312
2953.124760 117.562 -91.9922
2953.490971 116.788 -93.7422
2953.857182 115.988 -92.7188
2954.223392 115.383 -89.0312
2954.589603 115.175 -83.6875
2954.955814 115.445 -78.4766
2955.322025 116.072 -75.2578
2955.688236 116.786 -74.8594
2956.054447 117.327 -76.9062
2956.420658 117.529 -80.2578
2956.786869 117.340 -83.4688
2957.153080 116.825 -85.0234
2957.519291 116.203 -83.7891
2957.885502 115.807 -79.9375
2958.251712 115.839 -75.5000
2958.617923 116.164 -72.5859
2958.984134 116.510 -71.5078
2959.350345 116.739 -71.3047
2959.716556 116.894 -71.0312
2960.082767 117.106 -70.5547
2960.448978 117.458 -70.6562
2960.815189 117.898 -72.3047
2961.181400 118.275 -75.9453
2961.547611 118.435 -81.2891
2961.913821 118.270 -87.6406
2962.280032 117.717 -93.9922
2962.646243 116.772 -99.1016
2963.012454 115.538 -101.3750
2963.378665 114.331 -99.4766
2963.744876 113.658 -94.2500
2964.111087 113.714 -89.5391
2964.477298 114.099 -88.1094
2964.843509 114.363 -89.2969
2965.209720 114.364 -90.9688
2965.575931 114.239 -91.3750
2965.942141 114.275 -90.3438
2966.308352 114.631 -89.5625
2966.674563 115.143 -90.7500
2967.040774 115.513 -93.9766
2967.406985 115.550 -97.9062
2967.773196 115.240 -100.7969
2968.139407 114.758 -101.1562
2968.505618 114.424 -98.7422
2968.871829 114.485 -95.2109
2969.238040 114.876 -92.7734
2969.604251 115.352 -92.2031
2969.970461 115.744 -93.1172
2970.336672 115.979 -95.0469
2970.702883 115.995 -97.7422
2971.069094 115.678 -100.7266
2971.435305 114.913 -102.6328
2971.801516 113.746 -100.7734
2972.167727 112.765 -92.2656
2972.533938 113.043 -80.4844
2972.900149 114.386 -74.8125
2973.266360 115.601 -77.0625
2973.632571 116.066 -83.6953
2973.998781 115.604 -91.0859
2974.364992 114.227 -95.3594
2974.731203 112.395 -91.3516
2975.097414 111.687 -78.1406
2975.463625 112.835 -69.1484
2975.829836 114.153 -70.8516
2976.196047 114.639 -78.5391
2976.562258 114.093 -87.6172
2976.928469 112.519 -94.0391
2977.294680 110.243 -92.3203
2977.660891 108.788 -78.6719
2978.027101 109.596 -65.7812
2978.393312 110.999 -64.0859
2978.759523 111.738 -68.6328
2979.125734 111.708 -74.0234
2979.491945 111.193 -76.8359
2979.858156 110.724 -75.7891
2980.224367 110.780 -73.0703
2980.590578 111.262 -72.3203
2980.956789 111.695 -74.3359
2981.323000 111.772 -77.2812
2981.689211 111.479 -78.6562
2982.055421 111.084 -76.4141
2982.421632 111.081 -70.4922
2982.787843 111.792 -63.9531
2983.154054 112.997 -60.0156
2983.520265 114.299 -59.2031
2983.886476 115.485 -60.5781
2984.252687 116.502 -63.2578
2984.618898 117.346 -66.7500
2984.985109 118.013 -70.7812
2985.351320 118.491 -75.0703
2985.717530 118.783 -79.2578
2986.083741 118.919 -82.9531
2986.449952 118.974 -85.9766
2986.816163 119.031 -88.5625
2987.182374 119.123 -91.3672
2987.548585 119.188 -95.1172
2987.914796 119.086 -100.0859
2988.281007 118.665 -105.9062
2988.647218 117.807 -111.6406
2989.013429 116.453 -115.8281
2989.379640 114.679 -116.4688
2989.745850 112.830 -111.6953
2990.112061 111.495 -102.2422
2990.478272 110.845 -92.2109
2990.844483 110.411 -83.2812
2991.210694 110.019 -72.6250
2991.576905 110.292 -58.9375
2991.943116 111.673 -47.7344
2992.309327 113.447 -43.6719
2992.675538 114.875 -45.2266
2993.041749 115.721 -49.3281
2993.407960 116.017 -53.5391
2993.774170 115.936 -56.0703
2994.140381 115.778 -55.9922
2994.506592 115.882 -54.0312
2994.872803 116.381 -52.4141
2995.239014 117.105 -52.9062
2995.605225 117.810 -55.6953
2995.971436 118.367 -60.0859
2996.337647 118.759 -65.4297
2996.703858 119.016 -71.4453
2997.070069 119.146 -78.2422
2997.436280 119.103 -86.0234
2997.802490 118.786 -94.7422
2998.168701 118.061 -103.8828
2998.534912 116.791 -112.2109
2998.901123 114.901 -117.1953
2999.267334 112.688 -114.3672
2999.633545 111.547 -101.8594
2999.999756 112.455 -91.9766
3000.365967 113.821 -93.0859
3000.732178 114.473 -101.0547
3001.098389 114.123 -111.2109
3001.464600 112.699 -119.6719
3001.830810 110.311 -121.0859
3002.197021 108.138 -108.7344
3002.563232 108.394 -91.5859
3002.929443 109.689 -85.8125
3003.295654 110.164 -86.0547
3003.661865 109.811 -83.0625
3004.028076 109.946 -72.3047
3004.394287 111.753 -63.2344
3004.760498 113.991 -64.6562
3005.126709 115.493 -73.3594
3005.492920 115.965 -84.8281
3005.859130 115.356 -95.5312
3006.225341 113.729 -101.1797
3006.591552 111.812 -95.5859
3006.957763 111.703 -81.3125
3007.323974 113.285 -76.0938
3007.690185 114.411 -81.4766
3008.056396 114.298 -90.7344
3008.422607 112.732 -97.7891
3008.788818 109.878 -92.7422
3009.155029 108.905 -66.0000
3009.521239 111.859 -50.8594
3009.887450 114.333 -54.3984
3010.253661 115.377 -63.7969
3010.619872 115.170 -72.7031
3010.986083 114.061 -76.2578
3011.352294 113.052 -70.6406
3011.718505 113.552 -61.7969
3012.084716 114.948 -60.9297
3012.450927 115.866 -67.6094
3012.817138 115.803 -77.1094
3013.183349 114.667 -85.0000
3013.549559 112.700 -85.6875
3013.915770 111.291 -74.4531
3014.281981 112.099 -62.7422
3014.648192 113.541 -62.9219
3015.014403 114.090 -70.5547
3015.380614 113.366 -79.5391
3015.746825 111.278 -83.5859
3016.113036 108.605 -71.8125
3016.479247 109.046 -46.7422
3016.845458 111.799 -38.7578
3017.211669 113.683 -43.4531
3017.577879 114.369 -51.1328
3017.944090 114.131 -56.6328
3018.310301 113.524 -56.3906
3018.676512 113.508 -50.5156
3019.042723 114.549 -45.5312
3019.408934 115.970 -45.9688
3019.775145 117.147 -50.4609
3020.141356 117.945 -56.5703
3020.507567 118.454 -62.9531
3020.873778 118.788 -69.3906
3021.239989 118.965 -76.2969
3021.606199 118.879 -83.9531
3021.972410 118.354 -91.9141
3022.338621 117.205 -98.6875
3022.704832 115.328 -101.0703
3023.071043 113.152 -93.1328
3023.437254 112.639 -73.9297
3023.803465 114.465 -61.0938
3024.169676 116.441 -60.2188
3024.535887 117.660 -65.0000
3024.902098 118.104 -70.9922
3025.268309 117.946 -75.4922
3025.634519 117.498 -76.6875
3026.000730 117.227 -74.4219
3026.366941 117.475 -71.3281
3026.733152 118.079 -70.6484
3027.099363 118.610 -73.0781
3027.465574 118.778 -77.2422
3027.831785 118.511 -81.1406
3028.197996 117.946 -82.8047
3028.564207 117.462 -81.1875
3028.930418 117.510 -78.0312
3029.296629 118.099 -77.2266
3029.662839 118.768 -80.7344
3030.029050 119.096 -87.8047
3030.395261 118.862 -96.7891
3030.761472 117.951 -105.9297
3031.127683 116.283 -113.0703
3031.493894 113.871 -114.6719
3031.860105 111.320 -104.8984
3032.226316 110.665 -84.6641
3032.592527 112.223 -71.4375
3032.958738 113.956 -68.9375
3033.324948 115.154 -71.4453
3033.691159 115.844 -75.4609
3034.057370 116.169 -79.3594
3034.423581 116.268 -82.3594
3034.789792 116.272 -84.1797
3035.156003 116.291 -84.9453
3035.522214 116.394 -85.1484
3035.888425 116.574 -85.3672
3036.254636 116.763 -85.8594
3036.620847 116.904 -86.4297
3036.987058 116.999 -86.6719
3037.353268 117.106 -86.4453
3037.719479 117.275 -86.0781
3038.085690 117.479 -86.0703
3038.451901 117.635 -86.4922
3038.818112 117.687 -86.8281
3039.184323 117.692 -86.4375
3039.550534 117.795 -85.2891
3039.916745 118.091 -84.4531
3040.282956 118.482 -85.1875
3040.649167 118.744 -87.7422
3041.015378 118.690 -91.1953
3041.381588 118.272 -93.9219
3041.747799 117.637 -94.2188
3042.114010 117.147 -91.5000
3042.480221 117.138 -87.7266
3042.846432 117.508 -85.8984
3043.212643 117.857 -86.7500
3043.578854 117.929 -88.7812
3043.945065 117.742 -89.9844
3044.311276 117.558 -89.2266
3044.677487 117.688 -87.4453
3045.043698 118.160 -87.0234
3045.409908 118.687 -89.2344
3045.776119 118.989 -93.3984
3046.142330 118.969 -97.9922
3046.508541 118.704 -101.6250
3046.874752 118.396 -103.7734
3047.240963 118.226 -105.2344
3047.607174 118.172 -107.5234
3047.973385 118.010 -111.3594
3048.339596 117.489 -116.0000
3048.705807 116.461 -119.5547
3049.072018 114.989 -119.0703
3049.438228 113.634 -111.5391
3049.804439 113.444 -99.3828
3050.170650 114.447 -91.3047
3050.536861 115.600 -89.9688
3050.903072 116.324 -92.4922
3051.269283 116.531 -95.9141
3051.635494 116.337 -98.1719
3052.001705 115.977 -97.9844
3052.367916 115.764 -95.2734
3052.734127 115.944 -91.4844
3053.100338 116.513 -88.7031
3053.466548 117.277 -88.1172
3053.832759 118.029 -89.8047
3054.198970 118.629 -93.3359
3054.565181 118.977 -98.0859
3054.931392 119.006 -103.2578
3055.297603 118.683 -107.7812
3055.663814 118.061 -110.2266
3056.030025 117.370 -109.2031
3056.396236 117.057 -104.7891
3056.762447 117.426 -100.1016
3057.128657 118.221 -98.5156
3057.494868 118.965 -100.4141
3057.861079 119.388 -104.2031
3058.227290 119.462 -108.0469
3058.593501 119.326 -110.6953
3058.959712 119.202 -111.9688
3059.325923 119.238 -113.0078
3059.692134 119.358 -115.2656
3060.058345 119.335 -119.1328
3060.424556 118.972 -123.7578
3060.790767 118.195 -127.5703
3061.156977 117.102 -128.7188
3061.523188 116.021 -125.9219
3061.889399 115.411 -120.1797
3062.255610 115.406 -114.7891
3062.621821 115.703 -111.8672
3062.988032 116.009 -111.0859
3063.354243 116.243 -111.6094
3063.720454 116.405 -113.1250
3064.086665 116.446 -115.6406
3064.452876 116.270 -118.7656
3064.819087 115.818 -121.3906
3065.185297 115.182 -122.0234
3065.551508 114.674 -119.8828
3065.917719 114.641 -116.5234
3066.283930 115.041 -115.0078
3066.650141 115.476 -116.5234
3067.016352 115.624 -119.8750
3067.382563 115.403 -123.1094
3067.748774 114.943 -124.5938
3068.114985 114.500 -123.9219
3068.481196 114.239 -122.2578
3068.847407 114.054 -120.7891
3069.213617 113.741 -118.9141
3069.579828 113.361 -114.5781
3069.946039 113.409 -107.1172
3070.312250 114.281 -100.3828
3070.678461 115.560 -98.6875
3071.044672 116.593 -101.8828
3071.410883 117.057 -107.6016
3071.777094 116.895 -113.3828
3072.143305 116.229 -117.0547
3072.509516 115.384 -117.1406
3072.875727 114.811 -114.3281
3073.241937 114.651 -111.7344
