* Measurement data measured by REW V5.31.3
* Source: C:\Users\aevum\Desktop\Civilizational Blueprint\lossless microphone\analysis\4.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Jun 2, 2026 7:13:57 PM
* REW Settings:
7412.841194 123.841 27.8750
7413.207405 122.727 18.4062
7413.573615 120.847 7.9219
7413.939826 117.762 -3.2500
7414.306037 112.195 -13.9531
7414.672248 93.801 8.1250
7415.038459 109.545 127.6875
7415.404670 115.167 115.8594
7415.770881 117.717 101.7344
7416.137092 118.947 87.1094
7416.503303 119.445 72.5000
7416.869514 119.547 58.1094
7417.235725 119.503 43.9531
7417.601935 119.493 29.7031
7417.968146 119.595 14.9531
7418.334357 119.774 -0.6250
7418.700568 119.919 -17.1094
7419.066779 119.898 -34.4531
7419.432990 119.589 -52.6719
7419.799201 118.890 -72.0156
7420.165412 117.730 -93.2500
7420.531623 116.102 -118.0781
7420.897834 114.268 -149.5000
7421.264045 113.206 170.6250
7421.630255 113.974 129.6875
7421.996466 115.796 96.8438
7422.362677 117.558 71.2812
7422.728888 118.903 49.6094
7423.095099 119.800 29.7031
7423.461310 120.289 10.4062
7423.827521 120.426 -8.8594
7424.193732 120.271 -28.3438
7424.559943 119.893 -48.0469
7424.926154 119.361 -67.7969
7425.292365 118.730 -87.3281
7425.658575 118.025 -106.4375
7426.024786 117.220 -125.2344
7426.390997 116.243 -144.3594
7426.757208 114.981 -165.2500
7427.123419 113.379 169.2812
7427.489630 111.848 134.7188
7427.855841 111.948 91.0781
7428.222052 114.259 52.6094
7428.588263 117.072 25.4531
7428.954474 119.481 5.3281
7429.320684 121.366 -11.2656
7429.686895 122.757 -26.1562
7430.053106 123.675 -40.3281
7430.419317 124.109 -54.2969
7430.785528 124.016 -68.3594
7431.151739 123.319 -82.6719
7431.517950 121.894 -97.4375
7431.884161 119.513 -113.2500
7432.250372 115.698 -132.3750
7432.616583 109.523 -167.2656
7432.982794 107.695 107.4688
7433.349004 113.488 66.4688
7433.715215 117.157 50.5625
7434.081426 119.586 40.2188
7434.447637 121.341 31.2031
7434.813848 122.604 21.9531
7435.180059 123.409 11.9375
7435.546270 123.749 1.1250
7435.912481 123.604 -10.4219
7436.278692 122.945 -22.6094
7436.644903 121.715 -35.5781
7437.011114 119.781 -49.8125
7437.377324 116.840 -66.9375
7437.743535 112.205 -93.0469
7438.109746 106.812 -157.9062
7438.475957 111.335 130.1562
7438.842168 115.991 100.5469
7439.208379 118.833 80.5938
7439.574590 120.613 63.1875
7439.940801 121.691 46.6875
7440.307012 122.248 30.5781
7440.673223 122.381 14.7031
7441.039434 122.138 -1.0000
7441.405644 121.524 -16.5312
7441.771855 120.500 -31.8438
7442.138066 118.968 -46.9062
7442.504277 116.727 -61.7031
7442.870488 113.327 -76.4531
7443.236699 107.387 -93.3438
7443.602910 92.393 175.3594
7443.969121 107.416 88.2188
7444.335332 113.485 75.3438
7444.701543 117.351 65.6094
7445.067754 120.326 55.4844
7445.433964 122.711 43.9062
7445.800175 124.562 30.7500
7446.166386 125.882 16.2656
7446.532597 126.661 0.7969
7446.898808 126.887 -15.3125
7447.265019 126.539 -31.8125
7447.631230 125.574 -48.6250
7447.997441 123.909 -65.9375
7448.363652 121.385 -84.7344
7448.729863 117.714 -108.6250
7449.096074 113.133 -151.1719
7449.462284 113.426 142.2969
7449.828495 117.769 104.6406
7450.194706 121.155 84.3438
7450.560917 123.588 69.0781
7450.927128 125.344 55.3906
7451.293339 126.560 42.1562
7451.659550 127.304 29.0469
7452.025761 127.611 15.9375
7452.391972 127.490 2.7344
7452.758183 126.923 -10.7188
7453.124393 125.844 -24.7656
7453.490604 124.107 -40.1250
7453.856815 121.408 -58.5938
7454.223026 117.178 -86.6094
7454.589237 112.884 -149.2969
7454.955448 116.893 144.8438
7455.321659 121.303 115.4844
7455.687870 124.119 96.5312
7456.054081 125.917 80.9844
7456.420292 127.022 67.0000
7456.786503 127.603 53.8906
7457.152713 127.751 41.3281
7457.518924 127.513 29.0469
7457.885135 126.895 16.7969
7458.251346 125.864 4.2188
7458.617557 124.327 -9.2812
7458.983768 122.086 -24.9375
7459.349979 118.746 -46.1562
7459.716190 114.031 -86.1562
7460.082401 113.792 -160.3281
7460.448612 118.789 155.7500
7460.814823 122.455 131.7188
7461.181033 124.910 112.8906
7461.547244 126.557 95.7188
7461.913455 127.608 79.0938
7462.279666 128.178 62.6094
7462.645877 128.335 46.0625
7463.012088 128.124 29.2969
7463.378299 127.571 12.1094
7463.744510 126.695 -5.9062
7464.110721 125.505 -25.3594
7464.476932 124.026 -47.3594
7464.843143 122.366 -73.5000
7465.209353 120.900 -105.5625
7465.575564 120.336 -142.4688
7465.941775 120.985 -178.2656
7466.307986 122.249 151.5938
7466.674197 123.504 126.7969
7467.040408 124.508 105.5781
7467.406619 125.225 86.6250
7467.772830 125.679 68.9844
7468.139041 125.902 51.9844
7468.505252 125.907 35.0625
7468.871463 125.692 17.7188
7469.237673 125.239 -0.4844
7469.603884 124.524 -19.9531
7469.970095 123.535 -41.2500
7470.336306 122.287 -65.0938
7470.702517 120.883 -92.5000
7471.068728 119.597 -124.4219
7471.434939 118.895 -160.1250
7471.801150 119.073 163.9688
7472.167361 119.882 131.5938
7472.533572 120.879 103.6406
7472.899783 121.812 79.3750
7473.265993 122.612 57.7500
7473.632204 123.297 38.0000
7473.998415 123.903 19.4531
7474.364626 124.448 1.4375
7474.730837 124.915 -16.6406
7475.097048 125.257 -35.2344
7475.463259 125.407 -54.6406
7475.829470 125.305 -75.0469
7476.195681 124.902 -96.6406
7476.561892 124.179 -119.8281
7476.928102 123.172 -145.1875
7477.294313 122.037 -173.6250
7477.660524 121.134 154.3906
7478.026735 120.940 120.5625
7478.392946 121.583 88.8438
7478.759157 122.704 61.7969
7479.125368 123.904 39.2812
7479.491579 124.976 20.0156
7479.857790 125.841 2.8906
7480.224001 126.469 -12.8594
7480.590212 126.844 -27.7969
7480.956422 126.948 -42.3125
7481.322633 126.745 -56.7656
7481.688844 126.175 -71.5000
7482.055055 125.140 -86.9375
7482.421266 123.477 -103.7500
7482.787477 120.911 -123.6719
7483.153688 117.038 -152.3594
7483.519899 113.162 151.3125
7483.886110 115.928 88.1250
7484.252321 120.001 57.1562
7484.618532 122.801 38.4219
7484.984742 124.720 23.9531
7485.350953 126.062 11.2344
7485.717164 126.969 -0.9219
7486.083375 127.479 -13.1875
7486.449586 127.570 -25.9688
7486.815797 127.176 -39.4688
7487.182008 126.189 -53.8594
7487.548219 124.425 -69.5156
7487.914430 121.526 -87.6250
7488.280641 116.670 -113.6406
7488.646852 110.302 178.3906
7489.013062 115.450 102.9219
7489.379273 120.158 76.6406
7489.745484 122.914 60.6250
7490.111695 124.684 47.8438
7490.477906 125.896 36.2812
7490.844117 126.737 24.8281
7491.210328 127.264 12.7656
7491.576539 127.467 -0.3125
7491.942750 127.303 -14.6406
7492.308961 126.719 -30.3281
7492.675172 125.651 -47.6094
7493.041382 124.015 -67.1250
7493.407593 121.710 -90.6250
7493.773804 118.775 -122.6250
7494.140015 116.513 -170.6250
7494.506226 117.694 136.9219
7494.872437 120.516 100.5156
7495.238648 122.918 75.0000
7495.604859 124.678 54.3906
7495.971070 125.903 36.3281
7496.337281 126.692 19.8594
7496.703492 127.114 4.5938
7497.069702 127.213 -9.7344
7497.435913 127.009 -23.3438
7497.802124 126.489 -36.5625
7498.168335 125.594 -49.7656
7498.534546 124.194 -63.4531
7498.900757 122.041 -78.5156
7499.266968 118.622 -97.4844
7499.633179 112.919 -132.7031
7499.999390 111.421 139.0625
7500.365601 117.848 94.0625
7500.731811 121.966 73.8438
7501.098022 124.643 58.7969
7501.464233 126.467 45.2500
7501.830444 127.669 32.0781
7502.196655 128.337 18.8125
7502.562866 128.491 5.3750
7502.929077 128.117 -8.2031
7503.295288 127.173 -21.7500
7503.661499 125.580 -35.1562
7504.027710 123.181 -48.3594
7504.393921 119.601 -61.8125
7504.760131 113.635 -78.4219
7505.126342 100.385 -154.0469
7505.492553 112.099 109.9062
7505.858764 117.729 93.6406
7506.224975 120.865 81.7500
7506.591186 122.905 70.3594
7506.957397 124.263 58.6562
7507.323608 125.105 46.4531
7507.689819 125.502 33.6562
7508.056030 125.481 20.2656
7508.422241 125.028 6.1719
7508.788451 124.087 -8.8125
7509.154662 122.540 -25.1250
7509.520873 120.157 -44.0156
7509.887084 116.528 -69.5469
7510.253295 111.884 -117.8750
7510.619506 113.143 170.2656
7510.985717 117.709 132.7344
7511.351928 120.929 111.3906
7511.718139 123.132 95.0625
7512.084350 124.679 80.6875
7512.450561 125.748 67.0469
7512.816771 126.415 53.5000
7513.182982 126.702 39.6406
7513.549193 126.599 25.2344
7513.915404 126.081 9.9688
7514.281615 125.108 -6.5469
7514.647826 123.636 -25.1094
7515.014037 121.656 -47.3281
7515.380248 119.362 -76.0625
7515.746459 117.644 -113.8906
7516.112670 117.753 -154.5156
7516.478881 119.122 172.8281
7516.845091 120.521 148.3281
7517.211302 121.540 128.3281
7517.577513 122.165 110.2812
7517.943724 122.468 92.5156
7518.309935 122.532 73.8281
7518.676146 122.461 53.3281
7519.042357 122.392 30.5938
7519.408568 122.473 6.0312
7519.774779 122.776 -19.2500
7520.140990 123.224 -43.9219
7520.507201 123.633 -67.2656
7520.873411 123.806 -89.3750
7521.239622 123.574 -110.8281
7521.605833 122.787 -132.4375
7521.972044 121.285 -155.5781
7522.338255 118.910 177.1562
7522.704466 115.833 139.7344
7523.070677 114.094 86.9688
7523.436888 115.512 39.9219
7523.803099 117.302 11.0781
7524.169310 118.270 -6.1562
7524.535520 118.679 -15.3750
7524.901731 119.143 -19.2656
7525.267942 120.026 -22.6719
7525.634153 121.040 -29.8906
7526.000364 121.693 -41.8438
7526.366575 121.697 -57.9219
7526.732786 120.936 -77.7656
7527.098997 119.418 -102.0312
7527.465208 117.398 -132.6250
7527.831419 115.753 -170.6562
7528.197630 115.555 150.3750
7528.563840 116.395 119.7656
7528.930051 117.375 97.7812
7529.296262 118.228 80.5781
7529.662473 118.932 64.6875
7530.028684 119.437 47.6875
7530.394895 119.679 28.3438
7530.761106 119.652 6.3906
7531.127317 119.429 -17.7500
7531.493528 119.103 -42.9844
7531.859739 118.701 -67.7656
7532.225950 118.139 -90.7031
7532.592160 117.261 -111.1562
7532.958371 115.881 -129.3281
7533.324582 113.724 -146.4375
7533.690793 110.183 -166.1719
7534.057004 103.941 153.2344
7534.423215 105.291 58.3281
7534.789426 112.110 23.2969
7535.155637 116.157 6.3750
7535.521848 118.688 -6.1094
7535.888059 120.264 -16.2500
7536.254270 121.178 -24.3125
7536.620480 121.652 -30.3438
7536.986691 121.874 -34.6875
7537.352902 121.957 -38.2188
7537.719113 121.867 -42.0000
7538.085324 121.423 -46.5781
7538.451535 120.335 -51.4531
7538.817746 118.200 -54.4844
7539.183957 114.482 -48.2188
7539.550168 111.225 -9.3438
7539.916379 115.270 26.3750
7540.282590 119.326 29.9844
7540.648800 121.779 24.0938
7541.015011 123.115 15.4531
7541.381222 123.642 6.2969
7541.747433 123.555 -2.2812
7542.113644 123.013 -9.5469
7542.479855 122.190 -15.0781
7542.846066 121.268 -19.0156
7543.212277 120.384 -22.2344
7543.578488 119.530 -26.0312
7543.944699 118.542 -31.3125
7544.310910 117.153 -38.1562
7544.677120 115.006 -45.7656
7545.043331 111.462 -51.7031
7545.409542 104.865 -43.8906
7545.775753 102.646 37.5156
7546.141964 110.345 55.9688
7546.508175 114.454 50.5312
7546.874386 116.924 41.6406
7547.240597 118.518 32.3281
7547.606808 119.578 23.4219
7547.973019 120.281 15.0312
7548.339229 120.705 6.9531
7548.705440 120.847 -1.0469
7549.071651 120.646 -9.0312
7549.437862 120.010 -16.6719
7549.804073 118.833 -23.2969
7550.170284 116.998 -27.6094
7550.536495 114.372 -27.1406
7550.902706 111.016 -15.9062
7551.268917 108.767 15.3906
7551.635128 110.802 47.4219
7552.001339 114.092 59.7812
7552.367549 116.731 61.2344
7552.733760 118.626 57.5312
7553.099971 119.864 51.0781
7553.466182 120.527 43.1250
7553.832393 120.692 34.4375
7554.198604 120.444 25.3438
7554.564815 119.860 15.7344
7554.931026 118.971 4.8750
7555.297237 117.719 -8.3594
7555.663448 115.952 -25.6562
7556.029659 113.479 -49.8906
7556.395869 110.476 -87.3281
7556.762080 109.131 -142.7812
7557.128291 111.142 166.1406
7557.494502 113.636 130.3125
7557.860713 115.497 102.3906
7558.226924 116.818 78.6094
7558.593135 117.807 57.9062
7558.959346 118.628 39.9844
7559.325557 119.381 24.4219
7559.691768 120.084 10.4688
7560.057979 120.672 -2.6719
7560.424189 121.022 -15.5312
7560.790400 120.997 -28.2188
7561.156611 120.472 -40.5156
7561.522822 119.326 -52.0312
7561.889033 117.396 -62.2344
7562.255244 114.347 -70.4844
7562.621455 109.102 -75.1094
7562.987666 94.600 -42.1875
7563.353877 107.008 71.6875
7563.720088 113.763 69.3594
7564.086299 117.538 62.0156
7564.452509 119.983 52.6406
7564.818720 121.535 41.9531
7565.184931 122.357 30.3594
7565.551142 122.510 18.1406
7565.917353 121.991 5.3750
7566.283564 120.716 -8.0625
7566.649775 118.440 -22.8594
7567.015986 114.490 -41.5938
7567.382197 106.838 -82.2188
7567.748408 108.373 166.4688
7568.114619 115.360 131.9531
7568.480829 119.040 112.6250
7568.847040 121.200 95.9062
7569.213251 122.436 79.8125
7569.579462 122.999 63.8125
7569.945673 123.018 47.7969
7570.311884 122.580 31.7969
7570.678095 121.759 15.8750
7571.044306 120.649 0.1094
7571.410517 119.375 -15.5781
7571.776728 118.096 -31.7500
7572.142938 116.971 -49.5938
7572.509149 116.114 -70.8281
7572.875360 115.624 -96.8750
7573.241571 115.671 -127.9219
7573.607782 116.431 -161.9531
7573.973993 117.823 164.4844
7574.340204 119.495 133.7344
7574.706415 121.104 106.3125
7575.072626 122.456 81.8281
7575.438837 123.472 59.8438
7575.805048 124.138 40.0312
7576.171258 124.470 22.1875
7576.537469 124.504 6.1562
7576.903680 124.281 -8.2656
7577.269891 123.835 -21.4375
7577.636102 123.166 -33.8438
7578.002313 122.213 -46.1719
7578.368524 120.812 -59.2500
7578.734735 118.616 -74.3281
7579.100946 114.816 -94.8438
7579.467157 107.620 -144.4062
7579.833368 111.472 112.5625
7580.199578 118.236 79.3750
7580.565789 122.157 59.0000
7580.932000 124.658 41.3125
7581.298211 126.244 24.5938
7581.664422 127.123 8.4531
7582.030633 127.388 -7.1875
7582.396844 127.066 -22.2969
7582.763055 126.135 -36.8125
7583.129266 124.505 -50.6875
7583.495477 121.940 -63.9844
7583.861688 117.783 -77.2969
7584.227898 109.150 -95.3906
7584.594109 106.582 102.2031
7584.960320 116.617 82.0000
7585.326531 121.030 71.0000
7585.692742 123.821 61.0312
7586.058953 125.794 50.8906
7586.425164 127.211 40.0938
7586.791375 128.157 28.4219
7587.157586 128.643 15.8281
7587.523797 128.648 2.3906
7587.890008 128.126 -11.7969
7588.256218 127.008 -26.6406
7588.622429 125.176 -42.2656
7588.988640 122.406 -59.3906
7589.354851 118.213 -81.2500
7589.721062 112.062 -124.8281
7590.087273 112.615 152.5938
7590.453484 117.990 115.9844
7590.819695 121.536 97.0781
7591.185906 123.986 81.9219
7591.552117 125.755 67.3750
7591.918328 127.005 52.4844
7592.284538 127.803 37.0156
7592.650749 128.181 21.0000
7593.016960 128.156 4.5312
7593.383171 127.729 -12.3438
7593.749382 126.883 -29.6562
7594.115593 125.568 -47.6875
7594.481804 123.690 -67.1562
7594.848015 121.096 -89.9688
7595.214226 117.724 -121.4688
7595.580437 115.102 -172.1250
7595.946647 116.837 134.1250
7596.312858 120.075 101.1562
7596.679069 122.656 79.4062
7597.045280 124.556 62.1094
7597.411491 125.934 46.7031
7597.777702 126.887 32.0156
7598.143913 127.456 17.4375
7598.510124 127.647 2.6094
7598.876335 127.442 -12.7188
7599.242546 126.804 -28.8906
7599.608757 125.670 -46.4219
7599.974967 123.950 -66.3438
7600.341178 121.554 -91.0000
7600.707389 118.717 -125.7656
7601.073600 117.260 -174.9688
7601.439811 118.869 138.9219
7601.806022 121.243 107.7344
7602.172233 123.100 85.4062
7602.538444 124.400 67.3438
7602.904655 125.300 51.4844
7603.270866 125.931 36.5938
7603.637077 126.367 21.7188
7604.003287 126.623 6.1094
7604.369498 126.672 -10.7812
7604.735709 126.469 -29.2812
7605.101920 125.976 -49.6719
7605.468131 125.181 -72.2656
7605.834342 124.122 -97.5625
7606.200553 122.945 -126.1562
7606.566764 121.963 -158.1719
7606.932975 121.564 168.1719
7607.299186 121.855 136.3906
7607.665397 122.563 108.9531
7608.031607 123.379 86.0312
7608.397818 124.150 66.5625
7608.764029 124.827 49.2812
7609.130240 125.385 33.0625
7609.496451 125.781 16.9688
7609.862662 125.951 0.3281
7610.228873 125.824 -17.3125
7610.595084 125.332 -36.2812
7610.961295 124.420 -57.0469
7611.327506 123.073 -80.2969
7611.693717 121.373 -107.4062
7612.059927 119.680 -140.0000
7612.426138 118.767 -177.5000
7612.792349 119.139 145.9531
7613.158560 120.295 115.4844
7613.524771 121.581 90.6562
7613.890982 122.719 69.1875
7614.257193 123.627 49.2500
7614.623404 124.277 29.7812
7614.989615 124.653 10.3125
7615.355826 124.752 -9.3438
7615.722037 124.582 -29.1562
7616.088247 124.164 -49.1406
7616.454458 123.529 -69.4062
7616.820669 122.719 -90.2969
7617.186880 121.790 -112.5625
7617.553091 120.850 -137.2812
7617.919302 120.123 -165.5000
7618.285513 119.975 163.0000
7618.651724 120.657 130.9688
7619.017935 121.981 101.7188
7619.384146 123.522 76.3906
7619.750356 124.979 54.3438
7620.116567 126.213 34.5156
7620.482778 127.169 16.0781
7620.848989 127.816 -1.5781
7621.215200 128.126 -18.8594
7621.581411 128.068 -36.0312
7621.947622 127.604 -53.2656
7622.313833 126.694 -70.7812
7622.680044 125.288 -89.0469
7623.046255 123.330 -109.1250
7623.412466 120.813 -133.6094
7623.778676 118.175 -168.0781
7624.144887 117.387 145.4219
7624.511098 119.447 104.4062
7624.877309 122.105 76.2656
7625.243520 124.289 55.0625
7625.609731 125.885 36.9062
7625.975942 126.936 20.2969
7626.342153 127.492 4.7031
7626.708364 127.597 -9.9688
7627.074575 127.294 -23.6406
7627.440786 126.627 -36.3125
7627.806996 125.627 -48.2031
7628.173207 124.273 -59.8594
7628.539418 122.428 -72.4062
7628.905629 119.708 -88.0312
7629.271840 115.216 -113.6719
7629.638051 110.177 174.7344
7630.004262 116.263 105.0156
7630.370473 121.356 77.7812
7630.736684 124.519 58.9531
7631.102895 126.559 42.6094
7631.469106 127.836 27.4844
7631.835316 128.538 13.2031
7632.201527 128.777 -0.4375
7632.567738 128.627 -13.6250
7632.933949 128.119 -26.7656
7633.300160 127.236 -40.4688
7633.666371 125.889 -55.6875
7634.032582 123.897 -74.1250
7634.398793 121.030 -99.7500
7634.765004 117.810 -142.8281
7635.131215 118.168 157.6250
7635.497426 121.533 116.9062
7635.863636 124.293 91.6406
7636.229847 126.133 72.7344
7636.596058 127.298 56.9531
7636.962269 128.002 43.0469
7637.328480 128.399 30.1562
7637.694691 128.573 17.4688
7638.060902 128.533 4.1719
7638.427113 128.226 -10.3594
7638.793324 127.564 -26.6094
7639.159535 126.447 -45.0312
7639.525746 124.790 -66.5312
7639.891956 122.587 -92.9688
7640.258167 120.232 -128.0156
7640.624378 119.149 -172.2344
7640.990589 120.239 146.7500
7641.356800 122.107 116.7969
7641.723011 123.779 94.5156
7642.089222 125.095 76.1719
7642.455433 126.079 59.6719
7642.821644 126.752 43.9531
7643.187855 127.116 28.4375
7643.554065 127.167 12.9062
7643.920276 126.899 -2.8438
7644.286487 126.313 -19.0781
7644.652698 125.397 -36.3438
7645.018909 124.129 -55.7812
7645.385120 122.505 -79.3906
7645.751331 120.748 -110.5625
7646.117542 119.823 -151.5312
7646.483753 120.824 165.5938
7646.849964 122.877 130.9062
7647.216175 124.777 103.8438
7647.582385 126.158 81.2969
7647.948596 127.006 61.4531
7648.314807 127.389 43.5000
7648.681018 127.395 27.0000
7649.047229 127.118 11.5000
7649.413440 126.639 -3.6562
7649.779651 126.007 -19.5000
7650.145862 125.222 -37.2812
7650.512073 124.270 -58.4688
7650.878284 123.233 -84.5000
7651.244495 122.428 -116.2031
7651.610705 122.348 -151.6250
7651.976916 123.083 174.1406
7652.343127 124.158 144.2812
7652.709338 125.124 118.7031
7653.075549 125.795 96.2656
7653.441760 126.146 75.9219
7653.807971 126.216 56.8594
7654.174182 126.060 38.3906
7654.540393 125.724 19.8438
7654.906604 125.241 0.5781
7655.272815 124.639 -19.9688
7655.639025 123.952 -42.0938
7656.005236 123.238 -65.9062
7656.371447 122.578 -91.1250
7656.737658 122.055 -117.1719
7657.103869 121.729 -143.4062
7657.470080 121.634 -169.4219
7657.836291 121.792 164.7969
7658.202502 122.211 138.9688
7658.568713 122.884 112.8906
7658.934924 123.762 86.6406
7659.301135 124.750 60.5938
7659.667345 125.722 35.1406
7660.033556 126.551 10.6094
7660.399767 127.133 -12.8906
7660.765978 127.397 -35.3125
7661.132189 127.299 -56.6406
7661.498400 126.825 -76.9688
7661.864611 125.991 -96.4375
7662.230822 124.851 -115.4688
7662.597033 123.505 -135.0156
7662.963244 122.127 -156.8750
7663.329455 121.046 176.7500
7663.695665 120.801 145.3906
7664.061876 121.714 112.7969
7664.428087 123.351 83.4688
7664.794298 125.051 58.2656
7665.160509 126.453 36.0469
7665.526720 127.435 15.8281
7665.892931 127.974 -3.0938
7666.259142 128.080 -21.0312
7666.625353 127.767 -38.2031
7666.991564 127.045 -54.8125
7667.357774 125.914 -71.1094
7667.723985 124.349 -87.5625
7668.090196 122.291 -105.1406
7668.456407 119.641 -126.0625
7668.822618 116.454 -155.7656
7669.188829 114.289 157.2500
7669.555040 116.007 108.0625
7669.921251 119.166 76.0938
7670.287462 121.826 53.8906
7670.653673 123.854 35.4219
7671.019884 125.351 18.3594
7671.386094 126.386 1.7500
7671.752305 126.987 -14.8438
7672.118516 127.152 -31.5781
7672.484727 126.849 -48.5781
7672.850938 126.016 -65.9531
7673.217149 124.538 -84.0156
7673.583360 122.199 -103.7031
7673.949571 118.567 -128.2188
7674.315782 113.313 -172.0938
7674.681993 113.319 109.2969
7675.048204 118.352 67.8750
7675.414414 121.849 46.4688
7675.780625 124.219 30.6250
7676.146836 125.893 16.7812
7676.513047 127.061 3.6406
7676.879258 127.793 -9.3438
7677.245469 128.104 -22.3438
7677.611680 127.982 -35.3438
7677.977891 127.390 -48.2812
7678.344102 126.263 -61.0469
7678.710313 124.470 -73.5781
7679.076524 121.712 -85.9219
7679.442734 117.145 -98.5000
7679.808945 106.336 -115.7969
7680.175156 109.628 67.8594
7680.541367 117.833 53.6719
7680.907578 121.645 42.6250
7681.273789 123.954 32.3750
7681.640000 125.462 22.5781
7682.006211 126.453 13.0625
7682.372422 127.059 3.5938
7682.738633 127.331 -6.0781
7683.104844 127.251 -16.1875
7683.471054 126.743 -26.8438
7683.837265 125.671 -37.9531
7684.203476 123.789 -49.1562
7684.569687 120.582 -59.4062
7684.935898 114.486 -63.9844
7685.302109 104.262 19.6719
7685.668320 115.936 60.0469
7686.034531 120.751 53.9531
7686.400742 123.295 44.7344
7686.766953 124.758 35.3594
7687.133164 125.595 26.3906
7687.499374 126.037 17.7656
7687.865585 126.187 9.0312
7688.231796 126.050 -0.2812
7688.598007 125.550 -10.5000
7688.964218 124.551 -21.7500
7689.330429 122.841 -33.8906
7689.696640 120.035 -46.7344
7690.062851 115.126 -60.2344
7690.429062 102.035 -77.5938
7690.795273 109.332 98.2188
7691.161483 116.347 84.9531
7691.527694 119.602 73.5312
7691.893905 121.531 62.9219
7692.260116 122.799 52.5781
7692.626327 123.659 41.8281
7692.992538 124.175 30.1250
7693.358749 124.316 17.2188
7693.724960 124.009 3.1406
7694.091171 123.160 -11.7969
7694.457382 121.651 -27.1719
7694.823593 119.296 -42.4844
7695.189803 115.732 -57.1406
7695.556014 109.946 -70.5469
7695.922225 95.046 -85.2188
7696.288436 103.847 93.7969
7696.654647 110.600 87.4375
7697.020858 114.366 82.0781
7697.387069 117.192 75.1094
7697.753280 119.385 65.7500
7698.119491 120.966 54.5156
7698.485702 121.948 42.2969
7698.851913 122.365 29.9688
7699.218123 122.274 18.2500
7699.584334 121.745 7.6719
7699.950545 120.853 -1.6250
7700.316756 119.629 -9.8750
7700.682967 117.978 -17.6719
7701.049178 115.560 -25.3438
7701.415389 111.484 -31.7969
7701.781600 102.297 -23.0312
7702.147811 104.602 92.6406
7702.514022 112.466 93.9375
7702.880233 116.104 84.7500
7703.246443 118.080 74.0781
7703.612654 119.095 63.3438
7703.978865 119.462 52.9844
7704.345076 119.354 42.9531
7704.711287 118.869 32.9688
7705.077498 118.034 22.3906
7705.443709 116.809 10.4062
7705.809920 115.100 -4.1875
7706.176131 112.806 -23.6406
7706.542342 110.073 -52.5469
7706.908553 108.318 -95.8438
7707.274763 109.443 -140.7500
7707.640974 111.725 -173.1875
7708.007185 113.649 162.1406
7708.373396 115.061 139.9688
7708.739607 116.127 117.6562
7709.105818 117.063 93.9688
7709.472029 118.069 68.9531
7709.838240 119.241 43.6562
7710.204451 120.510 19.4375
7710.570662 121.698 -2.8125
7710.936873 122.638 -22.7969
7711.303083 123.224 -40.5469
7711.669294 123.417 -56.0469
7712.035505 123.243 -69.3125
7712.401716 122.770 -80.5938
7712.767927 122.066 -90.7344
7713.134138 121.087 -101.3281
7713.500349 119.560 -114.7031
7713.866560 116.906 -134.9062
7714.232771 112.581 -176.3125
7714.598982 113.203 104.2812
7714.965192 118.857 60.2188
7715.331403 122.663 35.6719
7715.697614 124.999 16.4219
7716.063825 126.314 -0.5625
7716.430036 126.844 -15.9844
7716.796247 126.723 -29.9688
7717.162458 126.042 -42.5156
7717.528669 124.859 -53.6250
7717.894880 123.177 -63.5312
7718.261091 120.878 -72.7344
7718.627302 117.530 -81.9531
7718.993512 111.591 -92.2656
7719.359723 83.700 133.1250
7719.725934 112.105 70.1562
7720.092145 117.846 57.4844
7720.458356 120.976 44.7188
7720.824567 122.912 31.6094
7721.190778 124.108 18.1875
7721.556989 124.774 4.5312
7721.923200 125.024 -9.2656
7722.289411 124.926 -23.1719
7722.655622 124.511 -37.1562
7723.021832 123.777 -51.1875
7723.388043 122.673 -65.3594
7723.754254 121.074 -79.7812
7724.120465 118.698 -94.8906
7724.486676 114.842 -112.2500
7724.852887 106.992 -143.5469
7725.219098 106.570 86.5625
7725.585309 115.252 53.7969
7725.951520 119.663 37.9062
7726.317731 122.511 25.0469
7726.683942 124.526 13.3906
7727.050152 125.987 2.2344
7727.416363 127.006 -8.7500
7727.782574 127.613 -19.7969
7728.148785 127.791 -30.9531
7728.514996 127.493 -42.1406
7728.881207 126.634 -53.1250
7729.247418 125.072 -63.5469
7729.613629 122.525 -72.5781
7729.979840 118.293 -77.8438
7730.346051 110.115 -62.8906
7730.712262 110.972 32.4688
7731.078472 118.173 44.1562
7731.444683 121.896 40.8281
7731.810894 124.225 34.7656
7732.177105 125.806 27.5312
7732.543316 126.873 19.3125
7732.909527 127.505 10.1094
7733.275738 127.706 -0.0312
7733.641949 127.443 -10.9375
7734.008160 126.660 -22.3594
7734.374371 125.263 -33.9062
7734.740582 123.089 -45.0625
7735.106792 119.789 -54.8906
7735.473003 114.354 -60.3125
7735.839214 102.836 -24.8438
7736.205425 111.000 65.0156
7736.571636 117.083 64.6562
7736.937847 120.481 57.0000
7737.304058 122.783 46.9219
7737.670269 124.432 35.1875
7738.036480 125.573 22.1406
7738.402691 126.253 8.1719
7738.768901 126.484 -6.3125
7739.135112 126.262 -20.9062
7739.501323 125.570 -35.2188
7739.867534 124.370 -48.9844
7740.233745 122.576 -62.0781
